13,"","","","","","","ëçêîÅiíjèóï Åj","","","","","","","","","","íj","","","","","","","","","","èó","","","","","","","","",""
14,"Å¶ëÂçÄñ⁄","ínàÊÉRÅ[Éh","ínàÊéØï ÉRÅ[Éh","","","","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)"
15,"","","","","","00 ëSçë",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,"01","43100","1","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",89027,3861,44271,35167,3873,1855,4.4291745056,50.7858027807,40.3420823200,4.4429403937,33051,757,25712,5092,1042,448,2.3218722203,78.8639082293,15.6181946447,3.1960249057,55976,3104,18559,30075,2831,1407,5.6882112555,34.0101522843,55.1137092488,5.1879272114
1622,"01","43100","1","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",29178,1220,8973,17271,905,809,4.3004688216,31.6295956854,60.8798336212,3.1901018718,8724,103,5991,2347,156,127,1.1980923578,69.6871001512,27.3002210073,1.8145864837,20454,1117,2982,14924,749,682,5.6494031964,15.0819340481,75.4804774428,3.7881853126
1623,"","","","","","44 ëÂï™åß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,"01","44000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1008914,240551,584873,110449,61754,11287,24.1123185319,58.6264204958,11.0711718909,6.1900890814,470744,130688,292262,17971,23229,6594,28.1564149521,62.9671442422,3.8718086825,5.0046321232,538170,109863,292611,92478,38525,4693,20.5937650545,54.8497873385,17.3349553964,7.2214922105
1625,"01","44000","a","nen5F.0001","1","Å@15Å`19çŒ",53587,52794,212,1,24,556,99.5530915879,0.3997661745,0.0018856895,0.0452565481,27267,26935,83,1,11,237,99.6485386607,0.3070662227,0.0036995930,0.0406955235,26320,25859,129,-,13,319,99.4538671590,0.4961347640,0.0000000000,0.0499980770
1626,"01","44000","a","nen5F.0002","1","Å@20Å`24çŒ",46785,41267,3539,17,265,1697,91.5254613201,7.8490951029,0.0377040454,0.5877395316,23789,21347,1357,6,61,1018,93.7464318651,5.9593342409,0.0263493039,0.2678845900,22996,19920,2182,11,204,679,89.2593090469,9.7772998163,0.0492897791,0.9141013577
1627,"01","44000","a","nen5F.0003","1","Å@25Å`29çŒ",52372,31919,17661,32,1100,1660,62.9417100489,34.8260766682,0.0631014356,2.1691118473,26594,17462,7759,12,335,1026,68.2963078849,30.3465269086,0.0469336671,1.3102315394,25778,14457,9902,20,765,634,57.4968183264,39.3811644925,0.0795418390,3.0424753420
1628,"01","44000","a","nen5F.0004","1","Å@30Å`34çŒ",60742,23438,33583,63,2504,1154,39.3334228368,56.3586628180,0.1057259851,4.2021883601,30316,13318,15391,25,844,738,45.0267090405,52.0352965042,0.0845222801,2.8534721753,30426,10120,18192,38,1660,416,33.7220926358,60.6197934022,0.1266244585,5.5314895035
1629,"01","44000","a","nen5F.0005","1","Å@35Å`39çŒ",70697,20307,45245,150,3945,1050,29.1570347610,64.9633150028,0.2153718035,5.6642784327,35422,11800,21639,33,1339,611,33.8973313033,62.1613857689,0.0947976214,3.8464853064,35275,8507,23606,117,2606,439,24.4201400850,67.7632334367,0.3358594557,7.4807670226
1630,"01","44000","a","nen5F.0006","1","Å@40Å`44çŒ",77300,17884,51990,362,6053,1011,23.4424359999,68.1487501475,0.4745113974,7.9343024551,38228,10367,25094,92,2053,622,27.5674094559,66.7287135032,0.2446418125,5.4592352284,39072,7517,26896,270,4000,389,19.4323087661,69.5292505752,0.6979810253,10.3404596334
1631,"01","44000","a","nen5F.0007","1","Å@45Å`49çŒ",67032,13479,45791,580,6480,702,20.3211216644,69.0351273933,0.8744157998,9.7693351425,32487,7764,21821,130,2298,474,24.2526473620,68.1629338081,0.4060850280,7.1783338019,34545,5715,23970,450,4182,228,16.6535536323,69.8487630038,1.3113034356,12.1863799283
1632,"01","44000","a","nen5F.0008","1","Å@50Å`54çŒ",67039,10282,48185,1155,6896,521,15.4574701585,72.4390390571,1.7363721098,10.3671186746,32229,6208,22645,255,2758,363,19.4815791125,71.0632021590,0.8002259461,8.6549927823,34810,4074,25540,900,4138,158,11.7568971488,73.7042594944,2.5972526838,11.9415906730
1633,"01","44000","a","nen5F.0009","1","Å@55Å`59çŒ",74461,8211,56157,2247,7389,457,11.0953461975,75.8837360143,3.0363223610,9.9845954273,35763,5157,26821,502,2977,306,14.5443776969,75.6437374848,1.4157994190,8.3960853992,38698,3054,29336,1745,4412,151,7.9227955483,76.1044958103,4.5269411368,11.4457675046
1634,"01","44000","a","nen5F.0010","1","Å@60Å`64çŒ",87154,7389,66024,4906,8294,541,8.5310519206,76.2287416439,5.6642767252,9.5759297103,42220,4814,32415,1104,3539,348,11.4969430646,77.4145013374,2.6366068017,8.4519487963,44934,2575,33609,3802,4755,193,5.7553474442,75.1190183501,8.4977984399,10.6278357659
1635,"01","44000","a","nen5F.0011","1","Å@65Å`69çŒ",96368,5675,72969,8893,8296,535,5.9217597279,76.1418300585,9.2796844511,8.6567257625,45988,3117,37126,1997,3427,321,6.8254976241,81.2972168086,4.3729607813,7.5043247860,50380,2558,35843,6896,4869,214,5.0990710840,71.4487900171,13.7463620779,9.7057768210
1636,"01","44000","a","nen5F.0012","1","Å@70Å`74çŒ",73480,3014,53550,11890,4691,335,4.1205824048,73.2107457789,16.2553831431,6.4132886732,33180,1273,27748,2112,1867,180,3.8575757576,84.0848484848,6.4000000000,5.6575757576,40300,1741,25802,9778,2824,155,4.3367791755,64.2720139494,24.3567069374,7.0344999377
1637,"01","44000","a","nen5F.0013","1","Å@75Å`79çŒ",63814,1911,41766,17103,2748,286,3.0081224027,65.7442387609,26.9219871553,4.3256516811,27022,599,22533,2757,1001,132,2.2275939011,83.7969505392,10.2528821123,3.7225734474,36792,1312,19233,14346,1747,154,3.5809814946,52.4946776571,39.1560674709,4.7682733774
1638,"01","44000","a","nen5F.0014","1","Å@80Å`84çŒ",56765,1513,30084,23159,1669,340,2.6814355339,53.3167922020,41.0438635357,2.9579087284,22247,362,17770,3485,500,130,1.6367500113,80.3454356377,15.7571099154,2.2607044355,34518,1151,12314,19674,1169,210,3.3549026466,35.8925032062,57.3452256034,3.4073685438
1639,"01","44000","a","nen5F.0015","1","Å@85Å`89çŒ",38701,980,14176,22313,973,259,2.5492950419,36.8763331773,58.0432859893,2.5310857916,12806,124,9203,3248,177,54,0.9723964868,72.1690715182,25.4705144291,1.3880175659,25895,856,4973,19065,796,205,3.3320358116,19.3577267419,74.2117555469,3.0984818996
1640,"01","44000","a","nen5F.0016","1","Å@90Å`94çŒ",17329,402,3433,13014,347,133,2.3377529658,19.9639451035,75.6803907886,2.0179111421,4203,35,2461,1646,34,27,0.8381226054,58.9319923372,39.4157088123,0.8141762452,13126,367,972,11368,313,106,2.8187403994,7.4654377880,87.3118279570,2.4039938556
1641,"01","44000","a","nen5F.0017","1","Å@95Å`99çŒ",4539,69,475,3886,66,43,1.5346975089,10.5649466192,86.4323843416,1.4679715302,886,5,370,501,5,5,0.5675368899,41.9977298524,56.8671963678,0.5675368899,3653,64,105,3385,61,38,1.7704011065,2.9045643154,93.6376210235,1.6874135546
1642,"01","44000","a","nen5F.0018","1","Å@100çŒà»è„",749,17,33,678,14,7,2.2911051213,4.4474393531,91.3746630728,1.8867924528,97,1,26,65,3,2,1.0526315789,27.3684210526,68.4210526316,3.1578947368,652,16,7,613,11,5,2.4729520866,1.0819165379,94.7449768161,1.7001545595
1643,"01","44000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.2293941803,33.7178332246,57.7122238503,80.1447953354,56.8591022444,42.9188889873,-,-,-,-,52.3461541730,33.8326701763,58.9038876077,78.1912247510,57.1135864652,41.3830755232,-,-,-,-,55.8766876637,33.5812284391,56.5219814019,80.5244274314,56.7056586632,45.0768165353,-,-,-,-
1644,"01","44000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",351745,13581,216486,100936,18804,1938,3.8824265952,61.8872692656,28.8547684866,5.3755356525,146429,5516,117237,15811,7014,851,3.7890340573,80.5320858921,10.8608443584,4.8180356922,205316,8065,99249,85125,11790,1087,3.9489984282,48.5969181654,41.6811520401,5.7729313663
1645,"01","44000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",181897,4892,89967,80153,5817,1068,2.7053182841,49.7525286320,44.3253018045,3.2168512794,67261,1126,52363,11702,1720,350,1.6828324192,78.2576855823,17.4889031699,2.5705788286,114636,3766,37604,68451,4097,718,3.3058866904,33.0097087379,60.0879580049,3.5964465668
1646,"01","44000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",61318,1468,18117,39891,1400,442,2.4114593600,29.7604967475,65.5282870097,2.2997568828,17992,165,12060,5460,219,88,0.9215817694,67.3592493298,30.4959785523,1.2231903485,43326,1303,6057,34431,1181,354,3.0322070185,14.0952247975,80.1242669645,2.7483012194
1647,"","","","","","45 ã{çËåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,"01","45000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",945519,217928,551334,101216,66539,8502,23.2576356672,58.8392739940,10.8019384920,7.1011518468,437931,117106,274750,16811,24539,4725,27.0324049067,63.4224826064,3.8806018384,5.6645106485,507588,100822,276584,84405,42000,3777,20.0118695304,54.8983646645,16.7533062994,8.3364595056
1649,"01","45000","a","nen5F.0001","1","Å@15Å`19çŒ",52298,51552,240,2,26,478,99.4828251640,0.4631416442,0.0038595137,0.0501736781,26533,26277,84,2,8,162,99.6435478366,0.3185317205,0.0075840886,0.0303363543,25765,25275,156,-,18,316,99.3162796181,0.6129906873,0.0000000000,0.0707296947
1650,"01","45000","a","nen5F.0002","1","Å@20Å`24çŒ",41007,35635,3809,17,347,1199,89.5171824759,9.5684284566,0.0427049839,0.8716840836,20610,18235,1546,5,86,738,91.7622785829,7.7797906602,0.0251610306,0.4327697262,20397,17400,2263,12,261,461,87.2792937400,11.3513242376,0.0601926164,1.3091894061
1651,"01","45000","a","nen5F.0003","1","Å@25Å`29çŒ",47064,27501,17325,25,1367,846,59.5027911203,37.4853953005,0.0540914795,2.9577220996,22767,14343,7510,6,354,554,64.5702966731,33.8090307478,0.0270112097,1.5936613695,24297,13158,9815,19,1013,292,54.8135805041,40.8873151427,0.0791501770,4.2199541762
1652,"01","45000","a","nen5F.0004","1","Å@30Å`34çŒ",57378,19682,33956,73,3010,657,34.6996703161,59.8649530156,0.1287001287,5.3066765396,27733,10804,15574,16,903,436,39.5794409642,57.0538887057,0.0586144998,3.3080558303,29645,8878,18382,57,2107,221,30.1726481784,62.4728113105,0.1937194127,7.1608210984
1653,"01","45000","a","nen5F.0005","1","Å@35Å`39çŒ",65550,16578,43300,155,4863,654,25.5454881657,66.7221400394,0.2388436884,7.4935281065,32064,9379,20709,37,1567,372,29.5942193614,65.3445664521,0.1167487063,4.9444654802,33486,7199,22591,118,3296,282,21.6811227563,68.0369834960,0.3553788700,9.9265148777
1654,"01","45000","a","nen5F.0006","1","Å@40Å`44çŒ",70268,15154,47157,338,6929,690,21.7798729483,67.7757337089,0.4857857369,9.9586076059,34258,8766,22789,71,2202,430,25.9134444839,67.3672697174,0.2098853021,6.5094004966,36010,6388,24368,267,4727,260,17.8685314685,68.1622377622,0.7468531469,13.2223776224
1655,"01","45000","a","nen5F.0007","1","Å@45Å`49çŒ",61711,12021,41840,592,6799,459,19.6254816169,68.3079736172,0.9664990531,11.1000457128,29492,6915,19743,120,2407,307,23.6936782594,67.6477642625,0.4111701216,8.2473873565,32219,5106,22097,472,4392,152,15.9229114042,68.9088471014,1.4719181713,13.6963233230
1656,"01","45000","a","nen5F.0008","1","Å@50Å`54çŒ",66243,10000,47188,1185,7394,476,15.2051940943,71.7502698922,1.8018155002,11.2427205133,31708,6068,22221,252,2871,296,19.3174582962,70.7404813447,0.8022411817,9.1398191774,34535,3932,24967,933,4523,180,11.4452044826,72.6735555232,2.7157618978,13.1654780963
1657,"01","45000","a","nen5F.0009","1","Å@55Å`59çŒ",74784,8584,55123,2435,8189,453,11.5483445669,74.1588300978,3.2758875839,11.0169377514,35947,5627,26182,487,3388,263,15.7689720883,73.3718193028,1.3647573142,9.4944512947,38837,2957,28941,1948,4801,190,7.6513054053,74.8855021088,5.0404947344,12.4226977514
1658,"01","45000","a","nen5F.0010","1","Å@60Å`64çŒ",86241,7769,63979,4891,9109,493,9.0602696273,74.6128189579,5.7039231236,10.6229882913,41858,5073,31659,1084,3783,259,12.1950046876,76.1051948364,2.6058318710,9.0939686050,44383,2696,32320,3807,5326,234,6.1065935808,73.2066411470,8.6230718703,12.0636934019
1659,"01","45000","a","nen5F.0011","1","Å@65Å`69çŒ",88745,5719,65750,8315,8482,479,6.4792785444,74.4907438878,9.4203883715,9.6095891963,42552,3220,33760,1736,3546,290,7.6191377597,79.8826368842,4.1077090531,8.3905163031,46193,2499,31990,6579,4936,189,5.4321363360,69.5374315277,14.3009303539,10.7295017825
1660,"01","45000","a","nen5F.0012","1","Å@70Å`74çŒ",64932,2841,46984,10379,4389,339,4.3983094143,72.7385320391,16.0683046151,6.7948539315,29534,1291,24311,1901,1826,205,4.4017866276,82.8906543012,6.4816393331,6.2259197381,35398,1550,22673,8478,2563,134,4.3954174229,64.2950317604,24.0415154265,7.2680353902
1661,"01","45000","a","nen5F.0013","1","Å@75Å`79çŒ",59608,2021,39334,15286,2603,364,3.4113159138,66.3932212545,25.8017689555,4.3936938762,25583,661,21190,2624,923,185,2.6025671313,83.4317662808,10.3315221671,3.6341444208,34025,1360,18144,12662,1680,179,4.0182000827,53.6075163978,37.4106245937,4.9636589257
1662,"01","45000","a","nen5F.0014","1","Å@80Å`84çŒ",53430,1450,28759,21194,1681,346,2.7315198553,54.1763996685,39.9254012508,3.1666792254,21101,312,16725,3482,459,123,1.4872723806,79.7263800172,16.5983411193,2.1880064830,32329,1138,12034,17712,1222,223,3.5445088146,37.4820905750,55.1672584564,3.8061421541
1663,"01","45000","a","nen5F.0015","1","Å@85Å`89çŒ",35508,947,13101,20285,898,277,2.6879736596,37.1860009651,57.5771337742,2.5488916011,11761,101,8349,3084,166,61,0.8632478632,71.3589743590,26.3589743590,1.4188034188,23747,846,4752,17201,732,216,3.5952573201,20.1946368620,73.0993157962,3.1107900217
1664,"01","45000","a","nen5F.0016","1","Å@90Å`94çŒ",15554,360,3009,11644,354,187,2.3426823713,19.5809201536,75.7727598100,2.3036376651,3564,29,2055,1403,43,34,0.8215297450,58.2152974504,39.7450424929,1.2181303116,11990,331,954,10241,311,153,2.7963166343,8.0594745290,86.5168539326,2.6273549041
1665,"01","45000","a","nen5F.0017","1","Å@95Å`99çŒ",4411,96,440,3708,85,82,2.2176022176,10.1640101640,85.6548856549,1.9635019635,770,5,312,438,7,8,0.6561679790,40.9448818898,57.4803149606,0.9186351706,3641,91,128,3270,78,74,2.5511634427,3.5884496776,91.6736753574,2.1867115223
1666,"01","45000","a","nen5F.0018","1","Å@100çŒà»è„",787,18,40,692,14,23,2.3560209424,5.2356020942,90.5759162304,1.8324607330,96,-,31,63,-,2,0.0000000000,32.9787234043,67.0212765957,0.0000000000,691,18,9,629,14,21,2.6865671642,1.3432835821,93.8805970149,2.0895522388
1667,"01","45000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.2464630536,34.0055935905,57.4300333373,79.9425486089,55.9513292956,47.3712067749,-,-,-,-,52.5828623687,34.2801308216,58.5925313922,78.1911546012,56.6364358776,44.5895238095,-,-,-,-,55.6817655264,33.6867152010,56.2752436873,80.2913749185,55.5510476190,50.8510722796,-,-,-,-
1668,"01","45000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",322975,13452,197417,91503,18506,2097,4.1922475209,61.5240060085,28.5164455027,5.7673009680,134961,5619,106733,14731,6970,908,4.1916257003,79.6200010444,10.9889372114,5.1994360440,188014,7833,90684,76772,11536,1189,4.1926936973,48.5395423525,41.0930014720,6.1747624783
1669,"01","45000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",169298,4892,84683,72809,5635,1279,2.9115754766,50.4008475232,43.3337896309,3.3537873693,62875,1108,48662,11094,1598,413,1.7738785181,77.9065671929,17.7611988089,2.5583554801,106423,3784,36021,61715,4037,866,3.5847930502,34.1246909253,58.4660420436,3.8244739809
1670,"01","45000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",56260,1421,16590,36329,1351,569,2.5515792498,29.7893735074,65.2331615521,2.4258856907,16191,135,10747,4988,216,105,0.8392390899,66.8096481412,31.0083302250,1.3427825438,40069,1286,5843,31341,1135,464,3.2470647645,14.7531877288,79.1339477339,2.8657997728
1671,"","","","","","46 é≠éôìáåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,"01","46000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1409492,337616,808444,158534,89116,15782,24.2242647323,58.0066154365,11.3749632276,6.3941566036,649515,177569,403500,26136,33586,8724,27.7109073005,62.9690491908,4.0787089706,5.2413345381,759977,160047,404944,132398,55530,7058,21.2568682687,53.7832090836,17.5846272972,7.3752953505
1673,"01","46000","a","nen5F.0001","1","Å@15Å`19çŒ",76184,75273,293,6,29,583,99.5661433050,0.3875610111,0.0079364030,0.0383592810,38406,37960,116,3,8,319,99.6665528921,0.3045658624,0.0078767033,0.0210045422,37778,37313,177,3,21,264,99.4642000320,0.4718238524,0.0079970144,0.0559791011
1674,"01","46000","a","nen5F.0002","1","Å@20Å`24çŒ",61058,53711,5089,16,497,1745,90.5551902618,8.5799065972,0.0269755366,0.8379276044,28850,25818,2002,9,113,908,92.3985398325,7.1648414573,0.0322095770,0.4044091332,32208,27893,3087,7,384,837,88.9133275956,9.8402983647,0.0223136017,1.2240604380
1675,"01","46000","a","nen5F.0003","1","Å@25Å`29çŒ",71124,42421,25414,32,1823,1434,60.8710001435,36.4672119386,0.0459176352,2.6158702827,33614,21234,11047,8,464,861,64.8307025311,33.7282081031,0.0244252435,1.4166641224,37510,21187,14367,24,1359,573,57.3598288979,38.8959579825,0.0649754988,3.6792376208
1676,"01","46000","a","nen5F.0004","1","Å@30Å`34çŒ",86603,30748,50251,87,4183,1334,36.0599983581,58.9323200694,0.1020300461,4.9056515263,41319,16139,23083,22,1252,823,39.8533188463,57.0006914263,0.0543263532,3.0916633742,45284,14609,27168,65,2931,511,32.6290398231,60.6794273334,0.1451767806,6.5463560628
1677,"01","46000","a","nen5F.0005","1","Å@35Å`39çŒ",95159,24647,62600,232,6213,1467,26.3064082312,66.8146693421,0.2476198608,6.6313025659,46008,13357,29665,59,1974,953,29.6459882366,65.8417489735,0.1309510598,4.3813117301,49151,11290,32935,173,4239,514,23.2127803935,67.7159364270,0.3556962806,8.7155868989
1678,"01","46000","a","nen5F.0006","1","Å@40Å`44çŒ",99487,22686,66767,442,8202,1390,23.1260894829,68.0622241251,0.4505744314,8.3611119606,48125,12482,32044,104,2586,909,26.4359539139,67.8668248052,0.2202643172,5.4769569637,51362,10204,34723,338,5616,481,20.0546372909,68.2435486724,0.6642951200,11.0375189167
1679,"01","46000","a","nen5F.0007","1","Å@45Å`49çŒ",92903,18935,63032,921,8991,1024,20.6086265632,68.6032716943,1.0024053375,9.7856964051,44090,10607,29537,203,3125,618,24.3996135444,67.9448840633,0.4669672433,7.1885351491,48813,8328,33495,718,5866,406,17.2041233706,69.1945379800,1.4832565538,12.1180820956
1680,"01","46000","a","nen5F.0008","1","Å@50Å`54çŒ",100377,16226,71498,1852,9934,867,16.3058989046,71.8500653201,1.8611194855,9.9829162898,48275,9920,33480,419,3888,568,20.7935942315,70.1783805312,0.8782778209,8.1497474165,52102,6306,38018,1433,6046,299,12.1730401714,73.3895720325,2.7662490589,11.6711387371
1681,"01","46000","a","nen5F.0009","1","Å@55Å`59çŒ",115808,15014,84529,3972,11280,1013,13.0789668540,73.6347401890,3.4600810140,9.8262119430,56431,10056,40280,862,4630,603,18.0124668625,72.1501755392,1.5440280863,8.2933295121,59377,4958,44249,3110,6650,410,8.4080926620,75.0402767650,5.2741363814,11.2774941917
1682,"01","46000","a","nen5F.0010","1","Å@60Å`64çŒ",131055,13648,95881,7563,12728,1235,10.5130180250,73.8568787552,5.8257587429,9.8043444770,65185,9382,47684,1712,5634,773,14.5656088928,74.0296839098,2.6578898342,8.7468173632,65870,4266,48197,5851,7094,462,6.5221379648,73.6867049902,8.9453889432,10.8457681018
1683,"01","46000","a","nen5F.0011","1","Å@65Å`69çŒ",124560,9468,91214,11748,11074,1056,7.6661484648,73.8550978106,9.5122425185,8.9665112061,61537,5735,47859,2561,4805,577,9.4078083990,78.5088582677,4.2011154856,7.8822178478,63023,3733,43355,9187,6269,479,5.9685981069,69.3191992837,14.6888590432,10.0233435661
1684,"01","46000","a","nen5F.0012","1","Å@70Å`74çŒ",92769,5134,65772,15017,6126,720,5.5774641767,71.4532477268,16.3141370357,6.6551510608,42519,2442,34294,2781,2628,374,5.7942816467,81.3714556887,6.5986475264,6.2356151382,50250,2692,31478,12236,3498,346,5.3943571658,63.0771080475,24.5190766271,7.0094581597
1685,"01","46000","a","nen5F.0013","1","Å@75Å`79çŒ",89017,3604,57770,23415,3720,508,4.0719022924,65.2701985109,26.4549367861,4.2029624106,37983,1405,30970,3951,1490,167,3.7153585784,81.8965517241,10.4479585361,3.9401311614,51034,2199,26800,19464,2230,341,4.3378770244,52.8672597795,38.3958337443,4.3990294518
1686,"01","46000","a","nen5F.0014","1","Å@80Å`84çŒ",81774,2854,42626,33430,2277,587,3.5153411260,52.5034796211,41.1765430426,2.8046362102,31516,687,24722,5324,642,141,2.1896414343,78.7952191235,16.9689243028,2.0462151394,50258,2167,17904,28106,1635,446,4.3503573436,35.9431462298,56.4241548221,3.2823416044
1687,"01","46000","a","nen5F.0015","1","Å@85Å`89çŒ",56786,2056,20098,32887,1312,433,3.6484304296,35.6644721665,58.3589161180,2.3281812858,18221,267,12757,4841,267,89,1.4725347452,70.3562761968,26.6986543128,1.4725347452,38565,1789,7341,28046,1045,344,4.6806729285,19.2067188195,73.3785091965,2.7340990555
1688,"01","46000","a","nen5F.0016","1","Å@90Å`94çŒ",26188,914,4868,19561,563,282,3.5281401992,18.7910136648,75.5076044160,2.1732417201,6042,64,3405,2476,66,31,1.0647146897,56.6461487273,41.1911495591,1.0979870238,20146,850,1463,17085,497,251,4.2724302589,7.3536064338,85.8758482031,2.4981151043
1689,"01","46000","a","nen5F.0017","1","Å@95Å`99çŒ",7350,241,692,6197,134,86,3.3177312775,9.5264317181,85.3111233480,1.8447136564,1245,12,519,695,11,8,0.9700889248,41.9563459984,56.1843168957,0.8892481811,6105,229,173,5502,123,78,3.7995686079,2.8704164593,91.2891986063,2.0408163265
1690,"01","46000","a","nen5F.0018","1","Å@100çŒà»è„",1290,36,50,1156,30,18,2.8301886792,3.9308176101,90.8805031447,2.3584905660,149,2,36,106,3,2,1.3605442177,24.4897959184,72.1088435374,2.0408163265,1141,34,14,1050,27,16,3.0222222222,1.2444444444,93.3333333333,2.4000000000
1691,"01","46000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.4754067423,35.0406793517,57.4348340763,80.3460582588,56.3442142825,48.2040299075,-,-,-,-,52.8946406165,35.5730026074,58.6680644362,78.3164217937,57.3046805216,45.2914947272,-,-,-,-,55.8264098782,34.4500771648,56.2060013236,80.7467182284,55.7632991176,51.8040521394,-,-,-,-
1692,"01","46000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",479734,24307,283090,143411,25236,3690,5.1060406181,59.4671921083,30.1255766274,5.3011906462,199212,10614,154562,22735,9912,1389,5.3654024052,78.1314609525,11.4925969174,5.0105397249,280522,13693,128528,120676,15324,2301,4.9216270519,46.1963690735,43.3741522027,5.5078516719
1693,"01","46000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",262405,9705,126104,116646,8036,1914,3.7256565486,48.4101178160,44.7792822017,3.0849434337,95156,2437,72409,17393,2479,438,2.5729006102,76.4469266665,18.3629299605,2.6172427627,167249,7268,53695,99253,5557,1476,4.3843086631,32.3906788198,59.8728381582,3.3521743589
1694,"01","46000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",91614,3247,25708,59801,2039,819,3.5761881161,28.3143344898,65.8637590176,2.2457183766,25657,345,16717,8118,347,130,1.3515101657,65.4875230148,31.8016218122,1.3593450072,65957,2902,8991,51683,1692,689,4.4462830177,13.7755102041,79.1858184715,2.5923883067
1695,"","","","","","47 â´ìÍåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,"01","47000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1170446,365763,620422,74799,82955,26507,31.9739951169,54.2355842401,6.5387227815,7.2516978615,569849,204114,308473,13829,30906,12527,36.6240701067,55.3491518368,2.4813303620,5.5454476945,600597,161649,311949,60970,52049,13980,27.5561396959,53.1776269696,10.3934935401,8.8727397944
1697,"01","47000","a","nen5F.0001","1","Å@15Å`19çŒ",80791,79468,705,8,57,553,99.0403549440,0.8786360577,0.0099703382,0.0710386600,41462,40962,263,5,21,211,99.2994109234,0.6375603016,0.0121209183,0.0509078568,39329,38506,442,3,36,342,98.7662554185,1.1337112371,0.0076948726,0.0923384718
1698,"01","47000","a","nen5F.0002","1","Å@20Å`24çŒ",71233,61650,7342,33,624,1584,88.5152694224,10.5414291662,0.0473804362,0.8959209752,36157,32083,3080,11,160,823,90.7992302032,8.7168166638,0.0311314881,0.4528216449,35076,29567,4262,22,464,761,86.1634853563,12.4202243917,0.0641119044,1.3521783477
1699,"01","47000","a","nen5F.0003","1","Å@25Å`29çŒ",79110,48627,26623,35,1918,1907,62.9858943305,34.4844112275,0.0453350258,2.4843594161,39297,25999,11757,11,564,966,67.8276068978,30.6723017923,0.0286973990,1.4713939109,39813,22628,14866,24,1354,941,58.2115661659,38.2434657337,0.0617410990,3.4832270014
1700,"01","47000","a","nen5F.0004","1","Å@30Å`34çŒ",89819,34385,49414,79,4127,1814,39.0716436566,56.1490824385,0.0897676268,4.6895062781,44078,19016,22723,27,1365,947,44.0889383506,52.6836845888,0.0625999861,3.1647770745,45741,15369,26691,52,2762,867,34.2492311806,59.4798769889,0.1158800196,6.1550118108
