1,"平成27年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","",""
887,"","08228","2","2015","","坂東市",54087,27298,26789,101.9000335959,17327,17282,45,54087,53000,1087
888,"","08228","9","","2000","　　(旧 218 岩井市)",40345,20319,20026,101.4630979726,13392,13377,15,40345,39906,439
889,"","08228","9","","2000","　　(旧 544 猿島町)",13742,6979,6763,103.1938488836,3935,3905,30,13742,13094,648
890,"","08229","2","2015","","稲敷市",42810,21218,21592,98.2678769915,14453,14432,21,42810,41493,1317
891,"","08229","9","","2000","　　(旧 441 江戸崎町)",16896,8415,8481,99.2217898833,6352,6348,4,16896,16801,95
892,"","08229","9","","2000","　　(旧 446 新利根町)",8653,4299,4354,98.7367937529,2917,2911,6,8653,8207,446
893,"","08229","9","","2000","　　(旧 448 桜川村)",5964,3016,2948,102.3066485753,1764,1760,4,5964,5738,226
894,"","08229","9","","2000","　　(旧 449 東町)",11297,5488,5809,94.4740919263,3420,3413,7,11297,10747,550
895,"","08230","2","2015","","かすみがうら市",42147,21331,20816,102.4740584166,15142,15109,33,42147,41056,1091
896,"","08230","9","","2000","　　(旧 461 霞ヶ浦町)",15513,7767,7746,100.2711076685,5173,5161,12,15513,15210,303
897,"","08230","9","","2000","　　(旧 464 千代田町)",26634,13564,13070,103.7796480490,9969,9948,21,26634,25846,788
898,"","08231","2","2015","","桜川市",42632,20963,21669,96.7418893350,13585,13551,34,42632,41379,1253
899,"","08231","9","","2000","　　(旧 324 岩瀬町)",19614,9521,10093,94.3327058357,6450,6436,14,19614,18940,674
900,"","08231","9","","2000","　　(旧 503 真壁町)",16668,8251,8417,98.0278008792,5271,5255,16,16668,16265,403
901,"","08231","9","","2000","　　(旧 504 大和村)",6350,3191,3159,101.0129787908,1864,1860,4,6350,6174,176
902,"","08232","2","2015","","神栖市",94522,48705,45817,106.3033371893,37221,37180,41,94522,93441,1081
903,"","08232","9","","2000","　　(旧 406 神栖町)",56952,29932,27020,110.7772020725,23330,23302,28,56952,56343,609
904,"","08232","9","","2000","　　(旧 407 波崎町)",37570,18773,18797,99.8723200511,13891,13878,13,37570,37098,472
905,"","08233","2","2015","","行方市",34909,17213,17696,97.2705696203,11115,11095,20,34909,34274,635
906,"","08233","9","","2000","　　(旧 421 麻生町)",13541,6662,6879,96.8454717255,4227,4221,6,13541,13365,176
907,"","08233","9","","2000","　　(旧 424 北浦町)",9086,4507,4579,98.4276042804,2880,2873,7,9086,8836,250
908,"","08233","9","","2000","　　(旧 425 玉造町)",12282,6044,6238,96.8900288554,4008,4001,7,12282,12073,209
909,"","08234","2","2015","","鉾田市",48147,24303,23844,101.9250125818,17430,17401,29,48147,47481,666
910,"","08234","9","","2000","　　(旧 401 旭村)",11051,5716,5335,107.1415182755,3868,3860,8,11051,10825,226
911,"","08234","9","","2000","　　(旧 402 鉾田町)",25923,12896,13027,98.9943962539,9133,9117,16,25923,25563,360
912,"","08234","9","","2000","　　(旧 403 大洋村)",11173,5691,5482,103.8124771981,4429,4424,5,11173,11093,80
913,"","08235","2","2015","","つくばみらい市",49136,24685,24451,100.9570160730,18137,18129,8,49136,48903,233
914,"","08235","9","","2000","　　(旧 482 伊奈町)",26709,13319,13390,99.4697535474,9844,9841,3,26709,26606,103
915,"","08235","9","","2000","　　(旧 483 谷和原村)",22427,11366,11061,102.7574360365,8293,8288,5,22427,22297,130
916,"","08236","2","2015","","小美玉市",50911,25696,25215,101.9075946857,17491,17429,62,50911,48911,2000
917,"","08236","9","","2000","　　(旧 303 小川町)",17296,8979,8317,107.9596008176,5693,5651,42,17296,16294,1002
918,"","08236","9","","2000","　　(旧 304 美野里町)",25327,12549,12778,98.2078572547,9007,8998,9,25327,24883,444
919,"","08236","9","","2000","　　(旧 462 玉里村)",8288,4168,4120,101.1650485437,2791,2780,11,8288,7734,554
920,"","08300","c","2015","2000","東茨城郡",69607,34128,35479,96.1921136447,25083,25018,65,69607,67445,2162
921,"","08302","3","2015","2000","茨城町",32921,16216,16705,97.0727327148,11356,11310,46,32921,31444,1477
922,"","08309","3","2015","2000","大洗町",16886,8279,8607,96.1891483676,6661,6649,12,16886,16489,397
923,"","08310","3","2015","","城里町",19800,9633,10167,94.7477131897,7066,7059,7,19800,19512,288
924,"","08310","9","","2000","　　(旧 306 常北町)",12166,5910,6256,94.4693094629,4396,4392,4,12166,11975,191
925,"","08310","9","","2000","　　(旧 307 桂村)",5767,2792,2975,93.8487394958,2058,2056,2,5767,5671,96
926,"","08310","9","","2000","　　(旧 323 七会村)",1867,931,936,99.4658119658,612,611,1,1867,1866,1
927,"","08340","c","2015","2000","那珂郡",37713,19031,18682,101.8681083396,14494,14469,25,37713,37002,711
928,"","08341","3","2015","2000","東海村",37713,19031,18682,101.8681083396,14494,14469,25,37713,37002,711
929,"","08360","c","2015","2000","久慈郡",18053,8765,9288,94.3690783807,6733,6721,12,18053,17506,547
930,"","08364","3","2015","2000","大子町",18053,8765,9288,94.3690783807,6733,6721,12,18053,17506,547
931,"","08440","c","2015","2000","稲敷郡",72545,36039,36506,98.7207582315,27709,27667,42,72545,71100,1445
932,"","08442","3","2015","2000","美浦村",15842,8048,7794,103.2589171157,5958,5948,10,15842,15436,406
933,"","08443","3","2015","2000","阿見町",47535,23496,24039,97.7411705978,18801,18772,29,47535,46645,890
934,"","08447","3","2015","2000","河内町",9168,4495,4673,96.1908838006,2950,2947,3,9168,9019,149
935,"","08520","c","2015","2000","結城郡",22021,11309,10712,105.5731889470,6799,6792,7,22021,21799,222
936,"","08521","3","2015","2000","八千代町",22021,11309,10712,105.5731889470,6799,6792,7,22021,21799,222
937,"","08540","c","2015","2000","猿島郡",33303,16625,16678,99.6822160931,10955,10941,14,33303,32918,385
938,"","08542","3","2015","2000","五霞町",8786,4408,4378,100.6852444038,2894,2890,4,8786,8689,97
939,"","08546","3","2015","2000","境町",24517,12217,12300,99.3252032520,8061,8051,10,24517,24229,288
940,"","08560","c","2015","2000","北相馬郡",16313,7981,8332,95.7873259722,6138,6130,8,16313,16102,211
941,"","08564","3","2015","2000","利根町",16313,7981,8332,95.7873259722,6138,6130,8,16313,16102,211
942,"","09000","a","2015","2000","栃木県",1974255,981626,992629,98.8915294637,763097,761863,1234,1974255,1935113,39142
943,"","09001","b","2015","2000","市部",1731571,860260,871311,98.7316813400,676495,675390,1105,1731571,1696760,34811
944,"","09002","b","2015","2000","郡部",242684,121366,121318,100.0395654396,86602,86473,129,242684,238353,4331
945,"","09201","2","2015","","宇都宮市",518594,258960,259634,99.7404037992,217419,217163,256,518594,510164,8430
946,"","09201","9","","2000","　　(旧 201 宇都宮市)",474050,236912,237138,99.9046968432,201481,201248,233,474050,466163,7887
947,"","09201","9","","2000","　　(旧 303 上河内町)",9641,4781,4860,98.3744855967,3233,3230,3,9641,9581,60
948,"","09201","9","","2000","　　(旧 304 河内町)",34903,17267,17636,97.9076888183,12705,12685,20,34903,34420,483
949,"","09202","2","2015","2000","足利市",149452,73161,76291,95.8972880156,60186,60036,150,149452,145596,3856
950,"","09203","2","2015","","栃木市",159211,78209,81002,96.5519369892,57838,57757,81,159211,156159,3052
951,"","09203","9","","2000","　　(旧 203 栃木市)",78009,37727,40282,93.6572166228,29528,29484,44,78009,76178,1831
952,"","09203","9","","2000","　　(旧 321 西方町)",6168,3019,3149,95.8717053033,2029,2027,2,6168,6092,76
953,"","09203","9","","2000","　　(旧 365 大平町)",29358,14692,14666,100.1772807855,10525,10513,12,29358,28906,452
954,"","09203","9","","2000","　　(旧 366 藤岡町)",15652,7717,7935,97.2526780088,5387,5382,5,15652,15470,182
955,"","09203","9","","2000","　　(旧 367 岩舟町)",17354,8780,8574,102.4026125496,6095,6084,11,17354,16971,383
956,"","09203","9","","2000","　　(旧 368 都賀町)",12670,6274,6396,98.0925578487,4274,4267,7,12670,12542,128
957,"","09204","2","2015","","佐野市",118919,58507,60412,96.8466529829,46390,46301,89,118919,116746,2173
958,"","09204","9","","2000","　　(旧 204 佐野市)",82655,40744,41911,97.2155281430,32944,32882,62,82655,81091,1564
959,"","09204","9","","2000","　　(旧 421 田沼町)",26744,13138,13606,96.5603410260,9859,9844,15,26744,26405,339
960,"","09204","9","","2000","　　(旧 422 葛生町)",9520,4625,4895,94.4841675179,3587,3575,12,9520,9250,270
961,"","09205","2","2015","","鹿沼市",98374,48488,49886,97.1976105521,35079,35032,47,98374,96740,1634
962,"","09205","9","","2000","　　(旧 205 鹿沼市)",89833,44224,45609,96.9633186433,32236,32194,42,89833,88359,1474
963,"","09205","9","","2000","　　(旧 322 粟野町)",8541,4264,4277,99.6960486322,2843,2838,5,8541,8381,160
964,"","09206","2","2015","","日光市",83386,40431,42955,94.1240833430,32658,32589,69,83386,81554,1832
965,"","09206","9","","2000","　　(旧 206 日光市)",13016,6179,6837,90.3758958608,5475,5467,8,13016,12728,288
966,"","09206","9","","2000","　　(旧 207 今市市)",58295,28440,29855,95.2604253894,21348,21307,41,58295,57176,1119
967,"","09206","9","","2000","　　(旧 323 足尾町)",2178,1052,1126,93.4280639432,1063,1054,9,2178,1867,311
968,"","09206","9","","2000","　　(旧 382 栗山村)",1265,661,604,109.4370860927,651,650,1,1265,1264,1
969,"","09206","9","","2000","　　(旧 383 藤原町)",8632,4099,4533,90.4257666005,4121,4111,10,8632,8519,113
970,"","09208","2","2015","2000","小山市",166760,84100,82660,101.7420759739,65792,65698,94,166760,164086,2674
971,"","09209","2","2015","","真岡市",79539,39910,39629,100.7090766863,27949,27915,34,79539,78660,879
972,"","09209","9","","2000","　　(旧 209 真岡市)",64439,32370,32069,100.9386011413,23037,23010,27,64439,63700,739
973,"","09209","9","","2000","　　(旧 341 二宮町)",15100,7540,7560,99.7354497354,4912,4905,7,15100,14960,140
974,"","09210","2","2015","","大田原市",75457,37673,37784,99.7062248571,28753,28685,68,75457,72812,2645
975,"","09210","9","","2000","　　(旧 210 大田原市)",57659,28149,29510,95.3880040664,23383,23344,39,57659,56557,1102
976,"","09210","9","","2000","　　(旧 405 湯津上村)",4360,2191,2169,101.0142923006,1324,1321,3,4360,4269,91
977,"","09210","9","","2000","　　(旧 406 黒羽町)",13438,7333,6105,120.1146601147,4046,4020,26,13438,11986,1452
978,"","09211","2","2015","2000","矢板市",33354,16589,16765,98.9501938562,12342,12311,31,33354,32542,812
979,"","09213","2","2015","","那須塩原市",117146,58148,58998,98.5592731957,45608,45540,68,117146,115628,1518
980,"","09213","9","","2000","　　(旧 212 黒磯市)",60982,30080,30902,97.3399779950,23350,23313,37,60982,60176,806
981,"","09213","9","","2000","　　(旧 409 西那須野町)",48722,24400,24322,100.3206973111,19354,19328,26,48722,48163,559
982,"","09213","9","","2000","　　(旧 410 塩原町)",7442,3668,3774,97.1913089560,2904,2899,5,7442,7289,153
983,"","09214","2","2015","","さくら市",44901,23368,21533,108.5218037431,15648,15588,60,44901,42271,2630
984,"","09214","9","","2000","　　(旧 385 氏家町)",33187,16705,16482,101.3529911419,12041,12007,34,33187,32237,950
985,"","09214","9","","2000","　　(旧 387 喜連川町)",11714,6663,5051,131.9144723817,3607,3581,26,11714,10034,1680
986,"","09215","2","2015","","那須烏山市",27047,13340,13707,97.3225359305,9439,9407,32,27047,26137,910
987,"","09215","9","","2000","　　(旧 401 南那須町)",11003,5466,5537,98.7177171754,3728,3713,15,11003,10698,305
988,"","09215","9","","2000","　　(旧 402 烏山町)",16044,7874,8170,96.3769889841,5711,5694,17,16044,15439,605
989,"","09216","2","2015","","下野市",59431,29376,30055,97.7408085177,21394,21368,26,59431,57665,1766
990,"","09216","9","","2000","　　(旧 302 南河内町)",19764,9730,10034,96.9703009767,6885,6876,9,19764,18575,1189
991,"","09216","9","","2000","　　(旧 362 石橋町)",21024,10444,10580,98.7145557656,7617,7609,8,21024,20801,223
992,"","09216","9","","2000","　　(旧 363 国分寺町)",18643,9202,9441,97.4684885076,6892,6883,9,18643,18289,354
993,"","09300","c","2015","2000","河内郡",31046,15951,15095,105.6707519046,10777,10767,10,31046,30658,388
994,"","09301","3","2015","2000","上三川町",31046,15951,15095,105.6707519046,10777,10767,10,31046,30658,388
995,"","09340","c","2015","2000","芳賀郡",63378,31559,31819,99.1828781546,21425,21392,33,63378,62328,1050
996,"","09342","3","2015","2000","益子町",23281,11542,11739,98.3218332056,7787,7773,14,23281,22660,621
997,"","09343","3","2015","2000","茂木町",13188,6443,6745,95.5226093403,4572,4563,9,13188,12962,226
998,"","09344","3","2015","2000","市貝町",11720,5939,5781,102.7330911607,4109,4106,3,11720,11626,94
999,"","09345","3","2015","2000","芳賀町",15189,7635,7554,101.0722795870,4957,4950,7,15189,15080,109
1000,"","09360","c","2015","2000","下都賀郡",65243,32199,33044,97.4428035347,24788,24753,35,65243,64339,904
1001,"","09361","3","2015","2000","壬生町",39951,19643,20308,96.7254284026,15258,15236,22,39951,39297,654
1002,"","09364","3","2015","2000","野木町",25292,12556,12736,98.5866834171,9530,9517,13,25292,25042,250
1003,"","09380","c","2015","2000","塩谷郡",41134,20945,20189,103.7446134033,15217,15198,19,41134,40558,576
1004,"","09384","3","2015","2000","塩谷町",11495,5619,5876,95.6262763785,3696,3689,7,11495,11350,145
1005,"","09386","3","2015","2000","高根沢町",29639,15326,14313,107.0774820094,11521,11509,12,29639,29208,431
1006,"","09400","c","2015","2000","那須郡",41883,20712,21171,97.8319399178,14395,14363,32,41883,40470,1413
1007,"","09407","3","2015","2000","那須町",24919,12186,12733,95.7040760229,8564,8540,24,24919,23726,1193
1008,"","09411","3","2015","","那珂川町",16964,8526,8438,101.0429011614,5831,5823,8,16964,16744,220
1009,"","09411","9","","2000","　　(旧 403 馬頭町)",10882,5423,5459,99.3405385602,3715,3710,5,10882,10749,133
1010,"","09411","9","","2000","　　(旧 404 小川町)",6082,3103,2979,104.1624706277,2116,2113,3,6082,5995,87
1011,"","10000","a","2015","2000","群馬県",1973115,973283,999832,97.3446539019,773952,772014,1938,1973115,1926727,46388
1012,"","10001","b","2015","2000","市部",1678998,826647,852351,96.9843409581,661772,660275,1497,1678998,1639555,39443
1013,"","10002","b","2015","2000","郡部",294117,146636,147481,99.4270448397,112180,111739,441,294117,287172,6945
1014,"","10201","2","2015","","前橋市",336154,164136,172018,95.4179213803,136900,136591,309,336154,327683,8471
1015,"","10201","9","","2000","　　(旧 201 前橋市)",277516,135133,142383,94.9080999838,116384,116114,270,277516,270009,7507
1016,"","10201","9","","2000","　　(旧 303 富士見村)",22428,11137,11291,98.6360818351,7888,7878,10,22428,22197,231
1017,"","10201","9","","2000","　　(旧 304 大胡町)",17849,8791,9058,97.0523294325,6372,6356,16,17849,17378,471
1018,"","10201","9","","2000","　　(旧 305 宮城村)",7755,3807,3948,96.4285714286,2551,2547,4,7755,7662,93
1019,"","10201","9","","2000","　　(旧 306 粕川村)",10606,5268,5338,98.6886474335,3705,3696,9,10606,10437,169
1020,"","10202","2","2015","","高崎市",370884,181601,189283,95.9415267087,150180,149835,345,370884,361836,9048
1021,"","10202","9","","2000","　　(旧 202 高崎市)",249741,122217,127524,95.8384304131,105993,105802,191,249741,244894,4847
1022,"","10202","9","","2000","　　(旧 321 榛名町)",19976,9710,10266,94.5840639003,7064,7037,27,19976,19199,777
1023,"","10202","9","","2000","　　(旧 322 倉渕村)",3544,1744,1800,96.8888888889,1343,1341,2,3544,3476,68
1024,"","10202","9","","2000","　　(旧 323 箕郷町)",20486,9930,10556,94.0697233801,6973,6933,40,20486,19287,1199
1025,"","10202","9","","2000","　　(旧 324 群馬町)",40970,20161,20809,96.8859628046,15022,14972,50,40970,39537,1433
1026,"","10202","9","","2000","　　(旧 361 新町)",12303,6040,6263,96.4394060354,5059,5044,15,12303,11947,356
1027,"","10202","9","","2000","　　(旧 363 吉井町)",23864,11799,12065,97.7952755906,8726,8706,20,23864,23496,368
1028,"","10203","2","2015","","桐生市",114714,55327,59387,93.1634869584,46034,45938,96,114714,111645,3069
1029,"","10203","9","","2000","　　(旧 203 桐生市)",96494,46357,50137,92.4606577976,39811,39738,73,96494,93990,2504
1030,"","10203","9","","2000","　　(旧 307 新里村)",16254,7986,8268,96.5892597968,5484,5463,21,16254,15819,435
1031,"","10203","9","","2000","　　(旧 308 黒保根村)",1966,984,982,100.2036659878,739,737,2,1966,1836,130
1032,"","10204","2","2015","","伊勢崎市",208814,104234,104580,99.6691528017,80110,79950,160,208814,204909,3905
1033,"","10204","9","","2000","　　(旧 204 伊勢崎市)",131595,65453,66142,98.9583018354,52679,52584,95,131595,129470,2125
1034,"","10204","9","","2000","　　(旧 461 赤堀町)",23040,11674,11366,102.7098363540,7992,7972,20,23040,22417,623
1035,"","10204","9","","2000","　　(旧 462 東村)",25275,12602,12673,99.4397538073,8948,8929,19,25275,24877,398
1036,"","10204","9","","2000","　　(旧 463 境町)",28904,14505,14399,100.7361622335,10491,10465,26,28904,28145,759
1037,"","10205","2","2015","","太田市",219807,111610,108197,103.1544312689,86267,86103,164,219807,215643,4164
1038,"","10205","9","","2000","　　(旧 205 太田市)",156042,79483,76559,103.8192766363,63055,62924,131,156042,152757,3285
1039,"","10205","9","","2000","　　(旧 481 尾島町)",13518,6728,6790,99.0868924890,4888,4880,8,13518,13333,185
1040,"","10205","9","","2000","　　(旧 482 新田町)",29047,14804,14243,103.9387769431,10783,10772,11,29047,28744,303
1041,"","10205","9","","2000","　　(旧 483 藪塚本町)",21200,10595,10605,99.9057048562,7541,7527,14,21200,20809,391
1042,"","10206","2","2015","","沼田市",48676,23489,25187,93.2584269663,19178,19141,37,48676,47867,809
1043,"","10206","9","","2000","　　(旧 206 沼田市)",41221,19787,21434,92.3159466269,16374,16340,34,41221,40442,779
1044,"","10206","9","","2000","　　(旧 441 白沢村)",3568,1790,1778,100.6749156355,1306,1306,-,3568,3568,-
1045,"","10206","9","","2000","　　(旧 442 利根村)",3887,1912,1975,96.8101265823,1498,1495,3,3887,3857,30
1046,"","10207","2","2015","2000","館林市",76667,38266,38401,99.6484466550,30219,30171,48,76667,75382,1285
1047,"","10208","2","2015","","渋川市",78391,38135,40256,94.7312201908,28812,28711,101,78391,75801,2590
1048,"","10208","9","","2000","　　(旧 208 渋川市)",42984,20796,22188,93.7263385614,16490,16434,56,42984,41580,1404
1049,"","10208","9","","2000","　　(旧 301 北橘村)",9404,4607,4797,96.0391911611,2998,2987,11,9404,8975,429
1050,"","10208","9","","2000","　　(旧 302 赤城村)",10240,5066,5174,97.9126401237,3462,3449,13,10240,9835,405
1051,"","10208","9","","2000","　　(旧 341 子持村)",11350,5602,5748,97.4599860821,3896,3877,19,11350,11019,331
1052,"","10208","9","","2000","　　(旧 342 小野上村)",1548,737,811,90.8754623921,566,565,1,1548,1536,12
1053,"","10208","9","","2000","　　(旧 343 伊香保町)",2865,1327,1538,86.2808842653,1400,1399,1,2865,2856,9
1054,"","10209","2","2015","","藤岡市",65708,31983,33725,94.8346923647,24569,24513,56,65708,64295,1413
1055,"","10209","9","","2000","　　(旧 209 藤岡市)",60253,29347,30906,94.9556720378,22499,22450,49,60253,59018,1235
1056,"","10209","9","","2000","　　(旧 362 鬼石町)",5455,2636,2819,93.5083362895,2070,2063,7,5455,5277,178
1057,"","10210","2","2015","","富岡市",49746,24323,25423,95.6732092987,18255,18183,72,49746,47709,2037
1058,"","10210","9","","2000","　　(旧 210 富岡市)",45720,22316,23404,95.3512220133,16867,16808,59,45720,43908,1812
1059,"","10210","9","","2000","　　(旧 381 妙義町)",4026,2007,2019,99.4056463596,1388,1375,13,4026,3801,225
1060,"","10211","2","2015","","安中市",58531,28569,29962,95.3507776517,22381,22319,62,58531,57140,1391
1061,"","10211","9","","2000","　　(旧 211 安中市)",44828,21917,22911,95.6614726551,17109,17065,44,44828,43866,962
1062,"","10211","9","","2000","　　(旧 401 松井田町)",13703,6652,7051,94.3412281946,5272,5254,18,13703,13274,429
1063,"","10212","2","2015","","みどり市",50906,24974,25932,96.3057226593,18867,18820,47,50906,49645,1261
1064,"","10212","9","","2000","　　(旧 309 東村)",2077,980,1097,89.3345487694,882,880,2,2077,2062,15
1065,"","10212","9","","2000","　　(旧 484 笠懸町)",29653,14628,15025,97.3577371048,10599,10572,27,29653,28885,768
1066,"","10212","9","","2000","　　(旧 501 大間々町)",19176,9366,9810,95.4740061162,7386,7368,18,19176,18698,478
1067,"","10340","c","2015","2000","北群馬郡",35409,17648,17761,99.3637745622,12176,12112,64,35409,33768,1641
1068,"","10344","3","2015","2000","榛東村",14329,7314,7015,104.2622950820,4887,4859,28,14329,13666,663
1069,"","10345","3","2015","2000","吉岡町",21080,10334,10746,96.1660152615,7289,7253,36,21080,20102,978
1070,"","10360","c","2015","2000","多野郡",3184,1537,1647,93.3211900425,1481,1476,5,3184,3081,103
1071,"","10366","3","2015","2000","上野村",1230,609,621,98.0676328502,578,575,3,1230,1186,44
1072,"","10367","3","2015","","神流町",1954,928,1026,90.4483430799,903,901,2,1954,1895,59
1073,"","10367","9","","2000","　　(旧 364 万場町)",1391,653,738,88.4823848238,637,635,2,1391,1332,59
1074,"","10367","9","","2000","　　(旧 365 中里村)",563,275,288,95.4861111111,266,266,-,563,563,-
1075,"","10380","c","2015","2000","甘楽郡",22743,11096,11647,95.2691680261,8532,8514,18,22743,22196,547
1076,"","10382","3","2015","2000","下仁田町",7564,3708,3856,96.1618257261,3040,3034,6,7564,7368,196
1077,"","10383","3","2015","2000","南牧村",1979,927,1052,88.1178707224,953,951,2,1979,1923,56
1078,"","10384","3","2015","2000","甘楽町",13200,6461,6739,95.8747588663,4539,4529,10,13200,12905,295
1079,"","10420","c","2015","2000","吾妻郡",56391,27871,28520,97.7244039271,22192,21936,256,56391,54626,1765
1080,"","10421","3","2015","","中之条町",16850,8203,8647,94.8652711923,6529,6508,21,16850,16096,754
1081,"","10421","9","","2000","　　(旧 421 中之条町)",15502,7525,7977,94.3337094146,5971,5957,14,15502,14822,680
1082,"","10421","9","","2000","　　(旧 427 六合村)",1348,678,670,101.1940298507,558,551,7,1348,1274,74
1083,"","10424","3","2015","2000","長野原町",5536,2784,2752,101.1627906977,2322,2110,212,5536,5224,312
1084,"","10425","3","2015","2000","嬬恋村",9780,5063,4717,107.3351706593,3664,3662,2,9780,9670,110
1085,"","10426","3","2015","2000","草津町",6518,3261,3257,100.1228124041,3275,3269,6,6518,6363,155
1086,"","10428","3","2015","2000","高山村",3674,1786,1888,94.5974576271,1167,1164,3,3674,3537,137
1087,"","10429","3","2015","","東吾妻町",14033,6774,7259,93.3186389310,5235,5223,12,14033,13736,297
1088,"","10429","9","","2000","　　(旧 422 東村)",1962,967,995,97.1859296482,680,680,-,1962,1962,-
1089,"","10429","9","","2000","　　(旧 423 吾妻町)",12071,5807,6264,92.7043422733,4555,4543,12,12071,11774,297
1090,"","10440","c","2015","2000","利根郡",34731,16731,18000,92.9500000000,12604,12575,29,34731,33677,1054
1091,"","10443","3","2015","2000","片品村",4390,2111,2279,92.6283457657,1554,1549,5,4390,4336,54
1092,"","10444","3","2015","2000","川場村",3647,1661,1986,83.6354481370,980,973,7,3647,3069,578
1093,"","10448","3","2015","2000","昭和村",7347,3661,3686,99.3217580033,2476,2472,4,7347,7209,138
1094,"","10449","3","2015","","みなかみ町",19347,9298,10049,92.5266195641,7594,7581,13,19347,19063,284
1095,"","10449","9","","2000","　　(旧 445 月夜野町)",9383,4481,4902,91.4116687067,3443,3434,9,9383,9203,180
1096,"","10449","9","","2000","　　(旧 446 水上町)",4176,2037,2139,95.2314165498,2039,2037,2,4176,4149,27
1097,"","10449","9","","2000","　　(旧 447 新治村)",5788,2780,3008,92.4202127660,2112,2110,2,5788,5711,77
1098,"","10460","c","2015","2000","佐波郡",36654,17920,18734,95.6549588983,14337,14317,20,36654,36174,480
1099,"","10464","3","2015","2000","玉村町",36654,17920,18734,95.6549588983,14337,14317,20,36654,36174,480
1100,"","10520","c","2015","2000","邑楽郡",105005,53833,51172,105.2001094348,40858,40809,49,105005,103650,1355
1101,"","10521","3","2015","2000","板倉町",15015,7477,7538,99.1907667816,5365,5358,7,15015,14821,194
1102,"","10522","3","2015","2000","明和町",11044,5540,5504,100.6540697674,3914,3907,7,11044,10939,105
1103,"","10523","3","2015","2000","千代田町",11318,5659,5659,100.0000000000,3981,3978,3,11318,11178,140
1104,"","10524","3","2015","2000","大泉町",41202,21872,19330,113.1505431971,18070,18050,20,41202,40665,537
1105,"","10525","3","2015","2000","邑楽町",26426,13285,13141,101.0958070162,9528,9516,12,26426,26047,379
1106,"","11000","a","2015","2000","埼玉県",7266534,3628418,3638116,99.7334334584,2971659,2967928,3731,7266534,7147109,119425
1107,"","11001","b","2015","2000","市部",6760813,3375724,3385089,99.7233455309,2781840,2778511,3329,6760813,6654792,106021
1108,"","11002","b","2015","2000","郡部",505721,252694,253027,99.8683934916,189819,189417,402,505721,492317,13404
1109,"","11100","1","2015","","さいたま市",1263979,627238,636741,98.5075564476,533209,532462,747,1263979,1244341,19638
1110,"","11100","9","","2000","　　(旧 204 浦和市)",549873,273393,276480,98.8834635417,233234,233041,193,549873,543403,6470
1111,"","11100","9","","2000","　　(旧 205 大宮市)",505543,249734,255809,97.6251812876,214161,213706,455,505543,495927,9616
1112,"","11100","9","","2000","　　(旧 213 岩槻市)",109801,54907,54894,100.0236820053,42942,42877,65,109801,107479,2322
1113,"","11100","9","","2000","　　(旧 220 与野市)",98762,49204,49558,99.2856854595,42872,42838,34,98762,97532,1230
1114,"","11101","0","2015","","さいたま市 西区",87146,42913,44233,97.0158026813,33871,33819,52,87146,84579,2567
1115,"","11102","0","2015","","さいたま市 北区",143446,71102,72344,98.2832024771,61756,61664,92,143446,140999,2447
1116,"","11103","0","2015","","さいたま市 大宮区",113864,56457,57407,98.3451495462,53265,53213,52,113864,113022,842
1117,"","11104","0","2015","","さいたま市 見沼区",161960,79696,82264,96.8783428960,65666,65407,259,161960,158200,3760
1118,"","11105","0","2015","","さいたま市 中央区",98762,49204,49558,99.2856854595,42872,42838,34,98762,97532,1230
1119,"","11106","0","2015","","さいたま市 桜区",97910,49891,48019,103.8984568608,43331,43296,35,97910,96560,1350
1120,"","11107","0","2015","","さいたま市 浦和区",154416,74970,79446,94.3659844423,67136,67081,55,154416,153485,931
1121,"","11108","0","2015","","さいたま市 南区",180152,90744,89408,101.4942734431,77895,77856,39,180152,178484,1668
1122,"","11109","0","2015","","さいたま市 緑区",116522,57354,59168,96.9341535965,44475,44411,64,116522,114001,2521
1123,"","11110","0","2015","","さいたま市 岩槻区",109801,54907,54894,100.0236820053,42942,42877,65,109801,107479,2322
1124,"","11201","2","2015","2000","川越市",350745,175559,175186,100.2129165573,145715,145563,152,350745,344400,6345
1125,"","11202","2","2015","","熊谷市",198742,99169,99573,99.5942675223,77004,76876,128,198742,192995,5747
1126,"","11202","9","","2000","　　(旧 202 熊谷市)",152291,75671,76620,98.7614199948,60854,60783,71,152291,148972,3319
1127,"","11202","9","","2000","　　(旧 401 大里村)",8479,4319,4160,103.8221153846,2780,2769,11,8479,8126,353
1128,"","11202","9","","2000","　　(旧 402 江南町)",13097,6743,6354,106.1221277935,4281,4254,27,13097,11427,1670
1129,"","11202","9","","2000","　　(旧 403 妻沼町)",24875,12436,12439,99.9758823057,9089,9070,19,24875,24470,405
1130,"","11203","2","2015","","川口市",578112,292067,286045,102.1052631579,245830,245502,328,578112,570434,7678
1131,"","11203","9","","2000","　　(旧 203 川口市)",515971,260506,255465,101.9732644394,219981,219673,308,515971,508904,7067
1132,"","11203","9","","2000","　　(旧 226 鳩ヶ谷市)",62141,31561,30580,103.2079790713,25849,25829,20,62141,61530,611
1133,"","11206","2","2015","","行田市",82113,40635,41478,97.9675972805,31015,30975,40,82113,80706,1407
1134,"","11206","9","","2000","　　(旧 206 行田市)",78441,38833,39608,98.0433245809,29815,29778,37,78441,77156,1285
