1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
51,"0102","13106","0","ë‰ìåãÊ",184053,1497,1336,1246,1177,1143,1076,1035,1030,1070,1002,950,1064,1000,1048,1000,1101,1000,1035,1018,1118,1193,1376,1447,1668,1882,2065,2193,2350,2544,2680,2892,2938,3012,2999,2965,3128,3067,3216,3055,3240,3188,3344,3452,3323,3256,3234,3120,3046,2887,2435,2749,2567,2375,2211,2206,2210,2117,2067,1911,2003,1980,1977,2160,2197,2355,2627,2979,3032,2877,1707,1865,2331,2210,2220,2078,1963,1615,1713,1804,1716,1643,1515,1355,1234,1125,1011,899,835,691,621,522,439,363,255,229,157,91,90,55,52,30,16,14,11,2,4,1,1,-,-,-,1829,46.9838495478,45.8327149041,6399,5213,5062,5272,7566,11832,14806,15706,16563,14722,12108,10308,10669,13222,10704,8811,6872,4057,1808,445,73,6,-,16674,119552,45998,22072,6389,79,9.1502765827,65.6071648081,25.2425586092,12.1125647555,3.5061243305,0.0433532356
52,"0102","13107","0","ñnìcãÊ",247294,2227,1915,1914,1746,1692,1723,1612,1658,1688,1603,1527,1592,1662,1607,1662,1605,1696,1652,1709,1768,1873,1915,2105,2556,2751,3114,3336,3637,3803,3874,4155,4157,4106,3983,3993,3894,4054,4036,4068,4116,4124,4420,4572,4243,4271,4073,3993,3899,3786,3053,3532,3350,3133,2837,2873,2826,2736,2638,2491,2641,2647,2665,2842,2977,3094,3359,3666,3676,3549,2157,2306,2927,2849,2884,2852,2583,2177,2199,2246,2255,2111,1845,1663,1488,1434,1236,1074,978,844,787,625,482,388,287,251,208,118,88,80,47,25,19,16,9,1,1,1,-,-,-,1,2002,45.5050225853,44.3519082182,9494,8284,8050,8430,11200,17764,20394,20168,21630,18804,15725,13332,14225,16407,13818,11460,8541,4919,2033,541,70,2,1,25828,161672,57792,27567,7566,73,10.5294913817,65.9100174486,23.5604911697,11.2384423463,3.0844870603,0.0297604488
53,"0102","13108","0","ç]ìåãÊ",472414,4582,4478,4460,4357,4159,4212,4081,3936,3896,3585,3653,3566,3533,3538,3363,3353,3460,3242,3296,3333,3513,3624,3806,4355,4530,4886,5003,5442,5709,6139,6569,7086,7334,7198,7371,7612,7724,8019,8169,8402,9042,9272,9595,9350,9017,8943,8450,8105,7882,6232,7151,6524,5919,5757,5403,5308,5139,5097,4819,4947,4938,5055,5296,5561,5878,6574,7126,7420,6835,4054,4366,5455,5380,5367,5169,4719,3830,4062,3893,3820,3701,3136,2926,2556,2215,1908,1674,1484,1304,1142,889,727,544,449,359,270,160,146,105,60,35,31,19,5,3,2,1,2,-,-,1,1236,44.4637758979,43.9739037433,22036,19710,17653,16684,19828,27179,35558,39926,46276,39612,30754,25310,26728,32009,25737,20324,14534,7512,2968,741,93,5,1,59399,307855,103924,46178,11320,99,12.6064884184,65.3373035244,22.0562080573,9.8005424701,2.4024890806,0.0210111678
54,"0102","13109","0","ïiêÏãÊ",377177,3416,3190,3193,2920,2787,2735,2644,2635,2465,2415,2269,2291,2251,2234,2249,2358,2244,2280,2401,2782,2866,2982,3198,3879,4231,4425,4891,5318,5859,5950,6429,6437,6403,6343,6139,6482,6505,6751,6860,6787,7052,7100,7327,6958,6760,6321,6419,6137,5920,4787,5567,5213,4667,4500,4293,4089,4158,3860,3671,3660,3785,3632,3824,3942,4089,4704,4943,5161,5117,3060,3252,3891,3831,3703,3628,3289,2691,2887,2876,2886,2690,2382,2343,2128,1862,1708,1379,1326,1221,1036,900,629,564,412,330,247,170,123,96,69,52,36,21,13,8,6,2,2,-,1,-,11277,44.4195353922,43.1404139120,15506,12894,11294,12065,17156,26443,31751,33385,35197,29584,24240,19438,19272,22985,18305,14629,11405,6670,2835,705,130,11,-,39694,248531,77675,36385,10351,141,10.8483192129,67.9232030609,21.2284777262,9.9439737633,2.8289150041,0.0385351189
55,"0102","13110","0","ñ⁄çïãÊ",269854,2356,2196,2144,1973,2036,1959,1845,1831,1702,1684,1657,1666,1610,1685,1675,1778,1733,1752,1839,2038,2275,2394,2584,2973,3211,3448,3654,4129,4418,4560,4831,5090,5248,4959,5079,5137,5059,5088,5208,5111,4971,5041,5132,4762,4782,4578,4539,4558,4523,3646,4327,4016,3592,3353,3277,3263,2973,2837,2560,2543,2494,2486,2395,2614,2635,2853,3435,3510,3279,2105,2308,2588,2576,2491,2368,2160,1854,1951,1926,2031,1815,1758,1711,1594,1494,1329,1202,1184,944,865,730,570,481,386,319,265,178,101,110,73,44,44,27,13,10,6,3,-,2,1,1,1647,44.1156811716,42.4825604053,10705,9021,8293,9140,13437,20209,25207,25603,24688,21844,18565,14176,12624,15182,12331,9922,8372,5524,2486,727,138,12,1,28019,185493,54695,27182,8888,151,10.4467817768,69.1603873128,20.3928309105,10.1347093849,3.3138583258,0.0562997983
56,"0102","13111","0","ëÂìcãÊ",682048,5440,5253,5156,5060,5047,4995,5073,4854,4935,4669,4732,5038,4833,4961,4984,5215,4955,5053,5436,6020,6358,6572,7427,8701,9159,9317,9509,9645,9639,9812,10099,10033,10089,9680,9679,9854,9902,10289,10329,10718,11165,11802,12141,11954,11771,11639,11520,11227,11019,8738,10381,9640,9038,8546,8257,8235,7828,7571,7202,7053,7251,7224,7479,7831,8415,9144,9954,10345,9816,6172,6509,7948,7674,7661,7260,6414,5681,5710,5622,5759,5318,4667,4595,4114,3744,3373,2976,2722,2487,2099,1760,1374,1150,870,673,585,336,268,180,154,100,53,33,25,12,5,4,2,-,1,2,3250,44.9762270955,44.3242715147,25956,24526,24548,26679,38217,47922,49580,51092,58833,54143,45862,37889,38200,45431,37052,29186,22438,13657,5827,1523,223,12,2,75030,448417,155351,72868,21244,237,11.0533619722,66.0604480272,22.8861900006,10.7348577927,3.1296497633,0.0349146580
57,"0102","13112","0","ê¢ìcíJãÊ",885544,7340,6675,6558,6421,6462,6461,6379,6303,6190,6004,6021,5979,6219,6313,6435,6506,6493,6466,7778,9380,9814,9544,9124,9069,8796,8974,9366,10002,10398,10714,11433,12019,12055,12199,12555,13311,13526,13795,13926,14427,14538,15071,15200,15082,14772,14721,14537,14313,14460,11959,13988,12836,12219,11201,10888,10843,10389,9795,9054,9013,8750,8368,8619,8872,9272,10199,11337,11740,11305,6965,7506,8752,8493,8565,8171,7364,6332,6698,6811,6820,6560,5814,5793,5357,4730,4354,4060,3619,3268,2816,2186,1734,1437,1094,849,685,436,322,276,171,135,79,61,51,23,12,9,7,3,1,1,46353,44.6663673705,44.1539737341,33456,31337,30967,36623,46347,49454,60261,68985,74663,69990,61132,49094,43881,51546,41487,34025,28254,18117,7300,1890,349,32,1,95760,560430,183001,89968,27689,382,11.4109898700,66.7821747373,21.8068353927,10.7208013432,3.2994872443,0.0455200306
58,"0102","13113","0","èaíJãÊ",201487,1781,1588,1505,1386,1330,1249,1238,1121,1141,1030,998,1006,1012,1050,983,983,1044,1030,1242,1475,1488,1638,1750,2155,2203,2513,2713,2954,3284,3374,3540,3811,3805,3855,3860,3953,3928,3877,3854,3885,3770,3915,3820,3608,3523,3460,3366,3370,3384,2776,3177,2892,2752,2567,2427,2403,2338,2182,1959,1948,1928,1982,1884,2008,2043,2215,2511,2597,2576,1589,1598,1966,1862,1777,1772,1601,1410,1436,1562,1543,1388,1284,1304,1215,1052,962,872,770,697,653,543,412,311,247,234,166,119,82,53,35,39,22,19,9,4,6,1,-,1,1,-,4857,44.7714845141,43.0493348115,7590,5779,5049,5774,9234,14838,18871,19497,18636,16356,13815,10830,9845,11488,8975,7552,6243,3954,1747,455,93,9,-,18418,137696,40516,20053,6258,102,9.3668311041,70.0279713167,20.6051975792,10.1983420638,3.1826272695,0.0518740782
59,"0102","13114","0","íÜñÏãÊ",303659,2394,2109,2021,1831,1870,1719,1711,1618,1569,1530,1447,1550,1505,1566,1630,1676,1674,1728,2038,2674,2927,3252,3510,4116,4373,4725,5069,5318,5654,5802,5812,5951,5738,5628,5523,5358,5468,5307,5145,5230,5330,5353,5266,4990,5035,4836,4894,4664,4632,3683,4414,3993,3864,3583,3521,3471,3338,3155,2877,2954,2943,2901,3046,3135,3413,3590,4026,4074,3809,2563,2560,3000,2987,3124,2986,2495,2187,2333,2462,2592,2343,2128,2082,1972,1785,1617,1350,1272,1129,975,896,692,544,413,319,269,155,120,90,62,46,33,16,16,7,4,3,2,1,-,-,3473,44.8218204713,42.6919863274,10225,8147,7698,9790,18178,26568,28652,26508,25974,22709,19375,15795,15438,18062,14657,12069,10310,6343,2864,696,118,10,-,26070,208987,65129,32410,10031,128,8.6846155384,69.6191694483,21.6962150134,10.7966394169,3.3415948778,0.0426402297
60,"0102","13115","0","êôï¿ãÊ",537827,4362,4041,3857,3630,3732,3638,3548,3545,3484,3305,3273,3363,3298,3450,3449,3568,3409,3370,4078,4896,5454,5745,6086,6824,7219,7491,7964,8455,8560,8761,9193,9240,9031,8848,8831,8933,8959,8887,8919,8897,8914,9192,9315,9002,8978,8708,8602,8426,8451,6812,8285,7486,7118,6717,6218,6368,6061,5856,5414,5461,5431,5320,5395,5537,5660,6222,6984,7310,7148,4429,4770,5517,5494,5368,5117,4569,4092,4338,4273,4352,4095,3746,3779,3493,3154,2815,2580,2379,2140,1826,1542,1177,987,758,629,506,334,279,204,141,93,67,41,30,16,11,10,3,2,-,1,6686,44.7329682702,43.2839924461,19622,17520,16833,19321,31328,41231,45143,44595,45401,40999,35824,29160,27343,32093,26266,21624,18267,11740,5093,1464,247,26,1,53975,360345,116821,58462,18571,274,10.1620850207,67.8435669624,21.9943480168,11.0068701155,3.4964350333,0.0515870550
61,"0102","13116","0","ñLìáãÊ",268302,1913,1758,1799,1595,1584,1542,1515,1439,1397,1347,1309,1309,1382,1422,1395,1448,1415,1448,1818,2181,2685,2857,3245,3913,3993,4319,4472,4687,4864,4993,5085,5037,4923,4932,4752,4781,4737,4731,4676,4634,4578,4748,4758,4534,4405,4326,4353,4086,4092,3273,3864,3650,3383,3153,3068,2988,2928,2875,2697,2694,2677,2719,2795,2761,2966,3326,3809,3615,3695,2145,2337,2743,2648,2626,2598,2244,1968,2140,2039,2057,1922,1710,1736,1596,1486,1300,1180,1083,969,797,791,593,447,353,287,207,143,91,79,54,36,19,19,13,5,5,5,1,-,-,3,3679,44.7836412557,42.7678646490,8649,7240,6817,8310,16693,23335,24729,23559,23023,20130,17118,14182,13918,16590,12952,10448,8450,5329,2471,574,92,11,3,22706,184997,56920,27378,8480,106,8.5805088749,69.9096450422,21.5098460829,10.3460394599,3.2045589386,0.0400569867
62,"0102","13117","0","ñkãÊ",323835,2579,2508,2379,2202,2269,2172,2123,2002,1989,1990,1924,1943,1988,2029,2020,2114,1996,2091,2317,2685,2694,2861,3190,3557,3825,3969,4203,4495,4774,4644,4933,4860,4852,4797,4756,4758,4761,4962,4973,5055,5191,5216,5325,5376,5158,4844,4803,4638,4685,3627,4326,4109,3884,3697,3676,3565,3650,3382,3251,3376,3589,3574,3799,3924,4261,4772,5159,5178,5170,3228,3537,4113,4135,4222,4020,3682,3148,3282,3355,3365,3187,2774,2728,2544,2158,2003,1776,1588,1324,1209,979,779,626,456,380,311,178,142,98,93,57,32,22,14,8,6,1,2,1,-,-,2828,46.8473351048,45.8254541701,11937,10276,9904,11203,16127,22085,24198,24509,26266,22597,19692,17224,19147,23507,20027,16832,13391,7900,3220,822,133,10,-,32117,203048,85842,42308,12085,143,10.0050777709,63.2534493017,26.7414729274,13.1797748959,3.7647154112,0.0445473152
63,"0102","13118","0","çrêÏãÊ",194017,1668,1646,1604,1521,1593,1528,1498,1506,1425,1335,1372,1353,1394,1369,1377,1416,1328,1358,1497,1505,1643,1685,1745,1999,2111,2239,2430,2498,2570,2578,2692,2792,2976,2804,2841,3096,3014,3147,3126,3268,3348,3426,3476,3358,3245,3111,3015,2989,2771,2306,2736,2619,2515,2309,2221,2220,2194,2058,2035,2041,2136,2163,2134,2365,2605,2856,3120,3126,2888,1858,1845,2292,2362,2339,2203,2075,1751,1756,1790,1967,1771,1489,1427,1322,1092,1024,952,810,725,588,528,431,337,256,185,168,113,83,69,36,34,23,11,11,6,1,1,1,1,-,1,350,45.6935538837,44.8254237288,8032,7292,6865,7104,9183,12315,14105,15651,16853,14192,12400,10548,11403,13848,11041,9339,7101,4099,1737,469,85,4,1,22189,123754,47724,22835,6395,90,11.4572952542,63.9004063676,24.6422983781,11.7908575028,3.3020597211,0.0464715207
64,"0102","13119","0","î¬ã¥ãÊ",544630,4211,4128,4211,3897,4006,3773,3792,3905,3563,3654,3597,3676,3647,3828,3856,4069,3929,3838,4675,5639,5927,6001,5931,6702,6522,6754,6920,7190,7256,7487,7731,7795,7730,7590,7753,7821,8028,8016,8054,8485,8621,9059,9288,8913,8911,8526,8358,8121,8014,6386,7730,7163,6945,6521,6326,6149,6074,6104,5321,5676,5806,6007,6190,6420,6793,7417,7922,8305,7968,5115,5209,6220,6212,6344,6025,5360,4530,4812,4905,4865,4550,3917,3877,3533,3041,2844,2511,2170,2000,1698,1412,1076,818,733,512,405,277,215,164,113,58,59,35,18,8,8,6,3,-,-,-,12351,45.3362137150,44.5242397037,20453,18687,18604,22150,31083,35607,38599,40404,44792,39405,34685,29324,31216,36727,30010,24472,18918,11223,4551,1174,178,17,-,57744,347265,127270,60533,17143,195,10.8484460217,65.2411611204,23.9103928579,11.3724193515,3.2206793806,0.0366349227
65,"0102","13120","0","ó˚înãÊ",708899,5785,5722,5632,5471,5605,5595,5613,5658,5541,5367,5486,5618,5845,5957,6140,6166,6067,6189,6561,6820,7222,7620,7778,8420,8412,8578,8757,9071,9390,9462,10062,10173,10138,10085,10004,10406,10336,10625,10610,11348,11479,12094,12272,11930,11896,12144,11771,11765,11673,9478,11102,10360,9678,9072,8632,8574,8399,7716,7442,7153,7278,6990,7218,7468,7763,8523,9314,9266,9196,5700,6005,7406,7445,7364,7364,6704,5878,6028,6315,6363,5920,5297,5284,4771,4301,3710,3270,3081,3006,2245,1840,1390,1160,906,676,551,374,257,190,140,87,71,50,24,15,2,5,2,3,-,1,4717,44.4796856494,43.9145850796,28215,27774,29046,31803,39452,45258,50462,53325,59671,56831,48844,39284,36717,41999,35584,31288,25573,15312,5972,1512,247,12,1,85035,461647,157500,79917,23056,260,12.0757133809,65.5579097449,22.3663768742,11.3489126391,3.2741535569,0.0369222729
66,"0102","13121","0","ë´óßãÊ",635615,5092,5013,5056,5041,5072,5048,5188,5183,5045,4870,4934,5150,5239,5285,5469,5507,5446,5527,5662,5852,5946,6150,6138,6597,6582,6690,6697,6986,7025,7132,7559,7650,7822,7736,7971,8255,8542,8782,9180,9491,9955,10789,11361,11236,10828,10754,10778,10144,10158,8043,9745,8967,8122,7634,7447,7174,7038,6711,6280,6408,6821,6620,7072,7606,8289,8729,9767,9945,9669,6307,6492,8503,8545,8555,8382,7720,6348,6814,6738,6749,6271,5205,4945,4353,3790,3260,2795,2404,2069,1751,1491,1107,884,663,525,454,281,222,166,119,86,45,30,17,12,6,3,1,-,-,2,3805,45.8677925326,45.7556258137,25274,25334,26077,27994,31413,34530,38738,44250,54169,49877,41915,33611,36408,44417,40477,34369,24564,12279,4670,1242,190,10,2,76685,392905,162220,77326,18393,202,12.1373514189,62.1872081797,25.6754404014,12.2388059701,2.9111600006,0.0319716370
67,"0102","13122","0","äãè¸ãÊ",429760,3364,3447,3459,3352,3385,3389,3477,3389,3336,3209,3229,3348,3383,3555,3399,3569,3483,3655,3867,3924,4165,4167,4232,4517,4469,4574,4648,4721,4893,5003,5055,5096,5352,5560,5346,5735,5767,6093,6160,6440,6696,7214,7550,7624,7418,7170,7127,6716,6962,5546,6749,6246,6023,5518,5309,5262,5234,4837,4672,4697,4958,4796,4982,5296,5512,6197,6586,6616,6589,4004,4311,5405,5408,5359,5096,4774,4092,4419,4407,4313,4052,3577,3538,3038,2724,2320,2073,1855,1630,1367,1128,893,644,535,427,317,199,156,113,78,55,36,25,16,5,4,2,4,1,1,1,44,46.0217748466,45.9963737796,17007,16800,16914,18498,21550,23839,26409,30195,36502,33521,29845,24702,25544,29992,25579,22005,16929,9245,3627,863,137,12,1,50721,270605,108390,52819,13885,150,11.8033771142,62.9729868099,25.2236360759,12.2916065494,3.2312038649,0.0349067756
68,"0102","13123","0","ç]åÀêÏãÊ",649283,5647,5706,5795,5651,5695,5633,5770,5883,5765,5705,5643,5913,6133,6359,6276,6462,6176,6352,6704,7212,7079,6985,7036,7424,7483,7346,7498,7673,7867,7933,8338,8665,8560,8565,8666,8780,8967,9703,9742,10179,10794,11752,11961,12049,12069,11741,11714,11467,11132,8654,10196,9336,8683,8140,7549,7107,6893,6624,5895,6266,6246,6357,6508,6989,7459,8040,8848,8950,8668,5441,5882,7288,7168,7422,7058,6305,5333,5630,5544,5679,5015,4296,4043,3472,2998,2497,2189,1920,1663,1479,1158,832,741,617,475,345,206,174,129,96,58,25,33,18,9,8,3,-,-,1,-,2977,43.3497863241,43.3051705536,28494,28756,30324,32906,36007,38317,42794,47371,58625,54708,43904,32785,33559,39947,34818,28491,19824,9748,3823,950,143,12,-,87574,420976,137756,62991,14676,155,13.5499283621,65.1357097103,21.3143619276,9.7463121184,2.2707510065,0.0239824479
69,"0102","13201","2","î™â§éqés",557072,3577,3642,3960,4069,4183,4425,4482,4619,4587,4647,4566,4643,4723,4976,5046,5236,5118,5259,7275,9618,9399,8955,7675,6291,5520,5288,5273,5176,5188,5230,5434,5520,5719,5865,5910,6593,6639,6913,7163,7563,7804,8493,8963,8890,8660,8614,8439,8368,8276,6643,8096,7262,7033,6636,6333,6384,6307,6001,5891,6034,6339,6396,6728,7376,7686,8438,9237,9304,8968,5612,6240,7405,7279,7240,6803,6338,5253,5410,5105,5031,4545,4085,3869,3444,3090,2782,2383,2148,1994,1705,1370,1030,919,712,520,445,300,212,183,137,82,61,48,25,14,3,1,5,-,1,-,7679,45.3869424984,45.6874274437,19431,22760,23954,32506,37840,26155,28448,34871,42810,40340,35360,30617,34525,41559,34967,27137,19033,11012,4551,1277,230,10,-,66145,343472,139776,63250,17080,240,12.0396510330,62.5184521827,25.4418967843,11.5127058408,3.1088856247,0.0436845755
70,"0102","13000","d","ìåãûìsÅ@êlå˚èWíÜínãÊ",12731287,104369,101363,101211,97519,98848,97981,97470,97033,94765,92211,91458,93976,95017,97133,97394,100051,97863,98795,110943,125598,131705,134095,135259,143480,144083,148119,152606,159274,164656,168092,176470,180972,182841,180969,182158,188545,191044,196243,197834,204393,209928,220533,226298,221651,217706,212480,211159,204796,204468,163034,193448,178846,167977,157960,150847,148602,144476,137027,129539,130623,132739,130841,135829,143773,151225,165235,181637,184995,178762,112269,119258,144819,142614,142660,137107,124029,105977,110751,110982,111014,103218,91004,88430,80035,71221,63300,55731,50245,44772,38289,31896,24577,20002,15543,12189,9894,6246,4785,3607,2613,1761,1194,783,507,258,154,85,51,22,11,17,157097,44.8769586749,44.2519406907,503310,479460,474978,533250,688622,792747,903410,978059,1096116,995937,849078,690267,694407,822898,686458,562753,433908,252337,104207,27145,4503,323,17,1457748,8221893,2894549,1385193,388532,4843,11.5931761807,65.3870587290,23.0197650902,11.0161608819,3.0899167262,0.0385154034
71,"0201","13000","a","ìåãûìs",6666690,55142,53854,53667,52183,52755,52360,52096,51741,50599,49182,48627,49786,50442,51746,51837,53505,52194,53184,60325,69922,74299,75439,75148,78950,79328,81685,84237,87746,90615,91852,96617,99017,100647,99356,99603,102321,103745,106447,106980,110550,112811,118101,120468,118149,115125,113440,113729,110737,110684,88090,104737,97293,91199,85594,81171,79835,77825,73648,68910,69107,70445,69027,71486,74934,78268,84299,92108,93590,89515,55341,58256,69822,68089,67039,64139,57260,48841,50132,49424,48501,44651,38525,36923,32401,27794,23791,20113,17793,15583,12548,9746,7140,5238,3782,2767,2066,1256,923,647,459,283,185,122,80,41,19,8,7,1,-,1,140899,43.3850337070,43.0151207374,267601,255978,252438,289130,383164,436135,495240,530043,584654,536680,459994,369325,364160,414853,327345,254158,180294,89828,28673,5351,711,35,1,776017,4448525,1301249,559051,124599,747,11.8915392785,68.1683645707,19.9400961508,8.5667928991,1.9093317576,0.0114468882
72,"0201","13001","b","ésïî",6623735,54854,53566,53336,51836,52398,52034,51754,51386,50241,48816,48263,49419,50113,51344,51483,53117,51789,52769,59935,69586,73971,75113,74808,78615,78996,81334,83898,87375,90247,91434,96204,98575,100188,98885,99098,101812,103207,105919,106447,109962,112135,117443,119810,117467,114487,112823,113124,110128,110011,87570,104179,96720,90672,85055,80683,79321,77264,73087,68379,68524,69868,68414,70851,74222,77555,83464,91241,92691,88722,54780,57679,69157,67427,66447,63557,56736,48414,49713,49030,48063,44272,38203,36594,32112,27534,23596,19936,17638,15416,12430,9636,7064,5192,3745,2739,2046,1238,917,640,456,280,184,120,80,41,19,8,7,1,-,1,140550,43.3587751236,42.9839537601,265990,254231,250622,287196,381503,434288,492950,527347,581342,533656,457309,366575,360910,410898,324267,251956,178715,89016,28376,5297,705,35,1,770843,4423076,1289266,554101,123430,741,11.8898812852,68.2238128327,19.8863058821,8.5467405295,1.9038481857,0.0114295674
73,"0201","13002","b","åSïî",42955,288,288,331,347,357,326,342,355,358,366,364,367,329,402,354,388,405,415,390,336,328,326,340,335,332,351,339,371,368,418,413,442,459,471,505,509,538,528,533,588,676,658,658,682,638,617,605,609,673,520,558,573,527,539,488,514,561,561,531,583,577,613,635,712,713,835,867,899,793,561,577,665,662,592,582,524,427,419,394,438,379,322,329,289,260,195,177,155,167,118,110,76,46,37,28,20,18,6,7,3,3,1,2,-,-,-,-,-,-,-,-,349,47.3806975543,48.8291233284,1611,1747,1816,1934,1661,1847,2290,2696,3312,3024,2685,2750,3250,3955,3078,2202,1579,812,297,54,6,-,-,5174,25449,11983,4950,1169,6,12.1438295076,59.7310237995,28.1251466930,11.6180819603,2.7437450124,0.0140825236
74,"0201","13100","1","ì¡ï ãÊïî",4567247,39215,37516,36878,35127,35318,34603,34099,33776,32693,31631,31103,31808,32210,32780,32808,33670,32809,33395,37103,42559,46090,47686,49157,54569,56493,59182,61784,64693,67296,68322,72018,73670,74255,73289,72992,74379,75035,76478,76598,78824,79853,83048,83952,81865,79708,78599,78301,76653,75978,60812,72105,67000,62576,58538,55978,54749,53223,50574,46729,46919,47473,46645,48064,49887,52063,56168,61657,62804,60201,36908,38391,46084,45027,44014,42181,37413,31810,32752,32414,31821,29539,25154,24488,21160,18118,15609,13250,11719,10375,8299,6408,4804,3451,2545,1874,1419,821,609,429,306,191,117,78,56,30,16,8,4,-,-,1,101521,43.2609441332,42.6676553269,184054,166802,160709,179536,253995,321277,366224,381314,408426,370343,316197,252194,244132,277738,215697,166210,118459,59252,19082,3584,472,28,1,511565,3093638,860523,367088,82419,501,11.4553602259,69.2751413768,19.2694983973,8.2201191923,1.8455901683,0.0112187806
75,"0201","13101","0","êÁë„ìcãÊ",29343,303,302,240,247,223,208,249,244,227,207,168,179,186,185,204,206,187,168,208,213,240,244,240,314,360,394,477,477,516,512,559,586,578,571,502,557,528,599,568,538,540,592,543,572,551,549,505,477,514,418,477,445,414,405,345,363,383,294,267,313,258,240,267,222,271,291,275,327,318,192,194,219,225,225,208,156,158,167,145,149,135,117,129,114,92,82,61,65,54,63,22,36,23,10,12,10,4,3,4,5,2,1,1,1,-,1,-,-,-,-,-,1108,41.4798122897,40.7472222222,1315,1135,922,982,1398,2376,2796,2790,2798,2463,2086,1620,1258,1403,1071,775,587,325,103,26,5,1,-,3372,20567,4296,1822,460,6,11.9426244023,72.8422171064,15.2151584912,6.4529838852,1.6291836373,0.0212502214
76,"0201","13102","0","íÜâõãÊ",67536,919,832,744,645,682,590,606,529,515,472,428,387,408,376,363,394,298,331,350,387,400,422,448,609,705,804,905,942,1040,1146,1308,1410,1391,1374,1410,1416,1409,1522,1457,1561,1543,1583,1554,1530,1351,1365,1463,1366,1339,1089,1220,1196,1066,921,824,849,813,715,662,623,619,585,546,586,631,659,704,718,681,456,412,487,523,433,448,384,302,345,333,332,306,288,269,216,174,167,141,125,112,105,54,42,37,27,12,12,8,8,3,7,4,4,-,1,-,-,-,-,-,-,-,223,41.2472702153,41.1127605812,3822,2712,1962,1760,2584,4837,6893,7365,7561,6622,5227,3662,2967,3218,2303,1696,1253,650,172,38,9,-,-,8496,49478,9339,3818,869,9,12.6216332655,73.5043750836,13.8739916509,5.6720098644,1.2909839110,0.0133703742
77,"0201","13103","0","ç`ãÊ",114717,1468,1391,1250,1183,1171,1080,1057,1020,932,846,772,821,744,717,694,712,652,627,645,695,800,836,798,1031,1171,1273,1512,1666,1730,1904,2036,2071,2192,2232,2167,2285,2366,2344,2368,2457,2355,2500,2503,2397,2337,2268,2326,2230,2193,1855,2020,1937,1718,1590,1488,1464,1416,1292,1223,1162,1096,1010,998,1050,1091,1159,1275,1344,1271,816,786,883,806,849,845,709,556,628,613,596,570,495,491,434,343,329,274,239,219,181,141,127,72,59,45,43,19,16,8,11,2,3,3,4,1,-,-,-,-,-,-,217,41.5579650655,41.4716000000,6463,4935,3748,3331,4636,8085,10698,11820,12092,10872,8753,6557,5245,5865,4169,3102,2333,1242,444,97,13,-,-,15146,82089,17265,7231,1796,13,13.2279475983,71.6934497817,15.0786026201,6.3152838428,1.5685589520,0.0113537118
78,"0201","13104","0","êVèhãÊ",167258,1208,1100,1053,1013,968,960,929,856,845,840,863,821,825,778,814,884,887,858,1108,1605,1985,2215,2352,2677,2906,3084,3098,3220,3404,3369,3393,3436,3445,3277,3304,3192,3124,3058,3031,3106,3083,3149,3164,2918,2700,2594,2649,2732,2610,2081,2357,2260,2162,2009,1882,1882,1735,1715,1580,1507,1590,1485,1611,1677,1652,1857,2013,2076,2006,1242,1194,1496,1480,1337,1252,1142,1014,1036,1063,963,950,726,778,582,585,497,441,386,330,281,217,191,134,99,80,63,30,20,10,13,10,3,4,1,3,1,-,-,-,-,-,4977,42.4244643550,40.4052870581,5342,4430,4101,5342,12135,16175,16855,15511,15014,12666,10670,8419,8015,9194,6759,5218,3621,1935,721,136,21,1,-,13873,120802,27606,11653,2814,22,8.5487518563,74.4400145427,17.0112336010,7.1807543705,1.7340292456,0.0135567318
79,"0201","13105","0","ï∂ãûãÊ",105990,944,933,862,800,847,838,802,848,695,757,716,701,658,727,678,732,703,703,858,1170,1497,1629,1641,1632,1612,1630,1588,1667,1600,1580,1732,1712,1797,1709,1660,1735,1777,1759,1740,1847,1808,1791,1817,1727,1754,1648,1626,1728,1580,1264,1527,1464,1527,1375,1268,1184,1253,1131,1064,1020,969,1027,987,1047,1043,1109,1269,1336,1253,701,781,896,898,852,825,697,598,687,604,598,607,473,526,463,385,345,274,264,246,196,171,110,86,63,43,39,19,17,13,9,10,5,1,1,-,1,1,-,-,-,-,4373,41.7983162266,40.7148783186,4386,3940,3480,4166,8011,8065,8610,8858,8897,7846,7161,5652,5073,5668,4252,3184,2454,1325,473,97,17,2,-,11806,72339,17472,7552,1914,19,11.6181347609,71.1878917898,17.1939734493,7.4318273517,1.8835431079,0.0186976589
